ID,DLS,MLS,VEB,LAB,DOS,DES,DOB,DFD,CES,CPB,CAD,AFS,AES,AFD,OPB,NAB,HES,NOS,SOS,LAS
JXE3,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
JXE7,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
JXF6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JXF9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JXG3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JXG5,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
JXG6,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
JXG7,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
JXG9,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
JXH5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
JXH6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
JXI1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,NA,1,0,0,0,0
JXI7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JXI8,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
JXI9,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
JYA1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JYA2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JYC1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JYF4,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
JYF9,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
JYG2,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
JYG4,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
JYG6,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
JYG8,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
JYH4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JYH5,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
JYH8,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
JYH9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
JYI4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JYI9,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
JZA1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JZA6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
JZA8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
JZB2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JZB4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JZB5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
JZB6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JZB8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JZC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JZD1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JZD4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JZD8,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
JZF6,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
JZF7,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
JZF8,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
JZF9,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
JZG1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
JZG6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JZG8,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
JZG9,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
JZH1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0
JZH2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JZI1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
JZI2,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
JZI3,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
KAA2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
KAA9,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
KAC7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAC9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAD2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,NA,0,0,0,0,0
KAD6,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KAD8,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0
KAD9,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0
KAE3,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
KAE4,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
KAG4,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
KAH2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
KAH4,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
KAH5,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
KAH9,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
KAI5,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
KAI6,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
KAI7,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
KAI9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
KCA4,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
KCA5,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
KCB9,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KCC1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KCC5,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
KCC7,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
KCC9,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KCD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCD6,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0
KCE7,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
KCF2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
KCF5,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
KCF8,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
KCG1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
KCG4,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
KCG5,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
KCG7,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
KCH7,0,0,1,0,0,1,NA,1,1,0,0,0,1,0,1,0,0,0,0,0
KCH8,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
KCH9,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
KCI3,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
KCI4,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0
KEA3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
KEA5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
KEA9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
KEB2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0
KEB3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
KEC3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
KEC4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
KEC5,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
KEC8,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
KED3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
KED8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
KEE3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEE5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
KEE6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
KEE7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KEF5,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0
KEF6,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0
KEF9,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0
KEG6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
KEG7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KEH4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
KEH5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
KEI5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KEI9,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0
KFA1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
KFA2,0,0,0,0,1,1,NA,0,0,0,0,0,1,1,0,0,0,0,0,0
KFA3,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
KFA4,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
KFA5,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
KFD6,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
KFD7,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
KFE1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
KFE2,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
KFF2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
KFF3,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
KFI4,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
KFI5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
KFI6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
KFI8,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0
KHB4,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
KHB7,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
KHB8,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
KHB9,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
KHC8,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
KHC9,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
KHD5,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
KHE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHE4,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
KHE5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
KHF9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
KHG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHG2,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
KHG3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
KHI1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
KHI2,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
KHI4,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0
KHI5,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
KHI6,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0
KYA1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
KYA2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
KYA3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
KYA4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KYA8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
KYB3,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0
KYC3,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
KYC5,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
KYC6,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0
KYC7,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0
KYD1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LBA5,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0
LBA7,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0
LBB3,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
LBB5,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
LBC5,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
LBC6,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
LBC8,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
LBC9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
LBD3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
LBD4,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
LBD9,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
LBE2,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
LBE3,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
LBE4,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
LBE5,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
LBE6,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
LBF3,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0
LBF5,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
LBF9,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
LBG2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
LBG3,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
LBG5,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
LBG8,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
LBH1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
LBH3,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
LBI5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LBI8,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LBI9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LCA4,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
LCA5,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
LCA6,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
LCA8,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
LCA9,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
LCB6,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
LCB7,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
LCB8,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
LCB9,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
LCC1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
LCC7,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
LCD1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LCD3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCD4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCD6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LCD8,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
LCE1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
LCE5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LCE6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LCE9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCF1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LCF2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LCF6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
LCF7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
LCG1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
LCH5,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
LCH6,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
LCH7,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
LDA1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
LDA4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
LDA5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
LDA6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
LDA7,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
LDA8,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
LDB2,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
LDB4,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
LDB7,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
LDC2,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
LDC4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
LDC5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
LDC6,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
LDC7,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
LDC8,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
LDC9,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LDD1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
LDD2,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
LDD5,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
LDD7,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
LDD8,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
LDE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
LDE3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LDE7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LDE9,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
LDF3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDF5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
LDF7,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
LDG2,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
LDG6,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
LDG9,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
LDH2,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
LDH3,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0
LDH5,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0
LDH6,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0
LDH7,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0
LDI2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
LDI5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDI6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEA1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LEA2,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
LEC9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LED3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
LED4,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0
LED5,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0
LED6,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0
LED8,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0
LEE7,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
LEE8,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
LEF2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LEF3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LEF4,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LEF6,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
LEG1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
LEG9,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
LEI5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LEI9,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
LFA1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFA4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFA5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFA6,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
LFA7,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
LFB2,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
LFB5,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
LFB6,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
LFB7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LFB8,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
LFC4,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
LFC6,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
LFC7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LFC8,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
LFC9,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
LFD2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
LFD3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
LFD5,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
LFF5,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
LFF7,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0
LFF9,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0
LFG4,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0
LFG5,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0
LFG7,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0
LFG8,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0
LFG9,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0
LFH3,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0
LFH4,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0
LFH5,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0
LFH6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
